tnse	tsne2
-29.702124	-52.80448
-7.1838226	-85.2127
23.65286	-71.411514
-40.20969	16.014814
-34.308334	-54.96414
-25.778461	59.036095
5.69512	-2.7599678
-2.0356207	-68.46785
-32.082256	-72.81526
5.695095	-2.7599702
42.60179	-21.15673
10.513309	15.108613
-20.442738	-30.087807
-20.442738	-30.087807
-37.825584	-40.51072
-9.849771	-49.04053
-36.458687	37.08651
1.8193115	-67.557655
-24.647066	-67.22878
-36.458725	37.086464
1.8192843	-67.55745
-65.989525	21.29338
25.653585	-66.82755
-66.4318	19.934742
-66.4318	19.934742
-65.989525	21.29338
-68.677284	16.588081
25.653095	-66.82755
-35.991394	-58.32896
-1.9378314	63.02292
-38.61934	-60.53704
5.595037	-59.168076
-14.535093	11.917046
-38.401096	-58.124935
-71.03967	54.505455
-71.03967	54.505455
-66.09299	15.345584
-66.01631	15.252186
-56.166492	19.778463
-20.040518	0.9047948
-27.672354	-6.96341
-56.166626	19.778845
-6.137357	71.23448
-56.90205	76.44227
-56.90205	76.44227
-21.295176	-27.404575
3.958516	29.068913
-66.7167	62.05398
3.958509	29.068914
-27.53926	-75.19584
-20.616257	-60.38292
-66.71116	62.06332
1.983851	5.097154
26.988781	74.29243
-48.62209	-51.574
-65.10344	16.582808
-48.885784	47.269604
-23.47086	-64.307625
-7.361474	66.66734
-7.3617406	66.667145
-3.131305	-63.470036
-53.61944	34.609505
-68.000275	22.276495
-53.61944	34.609505
-52.54816	14.059381
-66.010925	16.880573
-52.547733	14.0594425
-66.010925	16.880573
42.59553	-40.09546
22.2942	1.5347257
22.2942	1.5347257
-10.67291	62.81187
-23.225533	7.2640285
-7.2082925	-58.530167
-28.841492	34.041668
-43.819153	25.67863
-28.84121	34.0415
-43.81964	25.678555
-70.04786	51.8504
5.0550656	-58.35122
-70.04786	51.8504
5.0550656	-58.35122
28.01976	34.482628
-22.991222	7.296378
12.138791	14.918185
14.750573	-44.28955
3.2413177	54.405857
7.3590136	-42.46938
-20.362457	47.790985
3.2413177	54.405857
7.358997	-42.469265
7.17184	-41.47592
1.0391812	52.05831
-70.0088	59.055832
-49.975708	-52.779808
81.5972	25.318052
-36.265045	60.691612
-36.338993	65.31027
-28.661356	-58.120014
1.0391917	52.05796
-66.4503	22.273638
5.9479175	-39.17325
5.96313	-39.144848
19.255814	-55.31098
19.255814	-55.31098
-6.548948	58.90257
42.303852	-43.487495
-31.828773	-48.073544
-31.003422	63.560646
15.079753	-21.858953
-5.833233	-59.421852
-5.7845926	-59.210724
15.080121	-21.860823
-5.833494	-59.421165
-5.7846675	-59.210743
6.212211	10.356406
-4.2273407	-24.303755
-43.100754	63.142612
-43.10012	63.1426
-43.100754	63.142612
-43.10012	63.1426
-15.398421	-32.362648
-53.684578	61.052464
-39.874786	11.299128
-53.684578	61.052464
-67.336655	15.481816
-59.546413	46.75881
-66.88691	22.392471
-68.98558	16.114475
-67.33444	15.481847
-67.95049	14.568915
4.3647113	-69.43684
10.467021	42.55899
2.2298105	-45.470085
1.582939	-39.21482
30.024036	-67.42439
2.2299614	-45.470192
30.024036	-67.42439
10.467021	42.55899
9.928288	8.928678
2.3446274	-43.25504
2.2298892	-45.470203
1.582939	-39.21482
-11.583639	40.48212
-17.406841	37.964146
-27.187386	-17.304613
-67.8958	14.530121
23.95545	-44.77107
24.462265	30.347076
24.462265	30.347076
-42.660725	27.840109
-9.021835	-26.424414
-42.660545	27.839792
-9.021775	-26.424475
-4.415066	53.49015
-4.415066	53.49015
1.6126115	6.4131017
-56.16543	26.349062
-56.165462	26.348982
-56.165524	26.348959
-70.03553	59.023724
-68.31401	13.355287
-21.80686	66.32032
5.3023963	-54.99612
-39.771996	52.21399
-3.5499468	-64.10146
-3.5499947	-64.102066
-28.002632	13.941806
24.00282	2.0856807
-28.002632	13.941806
24.002974	2.0858436
-68.188065	13.659758
-44.2636	69.05561
18.1755	-62.213634
18.17632	-62.213276
-12.031821	-77.2157
6.8627315	-6.8025365
-6.911683	66.518585
-6.911872	66.51826
-44.970127	65.02832
27.555046	37.18367
-33.407654	35.00623
-8.208214	-62.170536
-10.21036	5.46801
-33.407616	35.00662
-8.208214	-62.170536
-2.971783	54.22177
-2.971783	54.22177
-0.016168084	-32.98099
-1.6988575	-15.48902
-69.99787	59.049446
-67.71153	55.44583
-27.512917	60.299545
-8.127451	-67.98311
14.2054405	9.138361
13.492296	-60.33935
13.492296	-60.33935
15.9082775	5.7677493
-43.16668	34.56637
15.9082775	5.7677493
-8.143423	-67.85327
-43.16668	34.56637
-5.306726	-57.519634
-9.331015	-77.73659
13.985782	-59.610394
2.9004393	50.56439
2.9004393	50.56439
-40.996014	-50.239346
-41.070007	-50.29433
13.9853945	-59.6106
-36.148697	-53.617718
-49.400627	21.78019
-49.400597	21.78009
4.628658	36.03479
59.074135	37.418144
59.074135	37.418144
-33.93355	-63.399902
17.198364	-37.42838
-14.773728	34.699265
-48.170704	16.963028
24.982904	-45.62752
-11.433245	39.68677
-7.478076	-58.36719
16.852158	-55.920826
-17.628262	10.135188
-45.611782	35.66928
-45.611908	35.66932
-21.514042	-68.0453
-7.101371	-56.71782
-64.60781	45.807278
-40.56478	-3.4302607
-40.73878	-3.478567
-56.430283	17.15756
-46.45692	69.46011
-55.447697	27.598118
-55.447815	27.59818
0.59135705	-36.586445
-55.44715	27.598188
15.641208	11.223741
-46.186275	-41.970554
-70.845726	20.560429
-46.186275	-41.970554
-70.95159	20.595852
17.00482	-54.825726
16.83	-54.458374
-26.246668	-74.77988
43.347313	-41.823654
-61.613663	72.467285
-61.613663	72.467285
3.213566	-56.048103
22.648088	31.791943
-15.011787	-66.7411
-28.143785	32.584312
-68.32355	50.815018
-7.061344	-58.192196
-47.884792	63.01782
-47.884907	63.01776
-47.884907	63.01776
-47.884792	63.01782
-37.251118	35.84095
1.6259546	49.71167
1.6259546	49.71167
2.4350262	-83.90088
1.6265852	49.712223
-64.55732	43.765312
-64.54729	43.79639
-12.369864	29.950974
9.234493	-1.818774
9.234298	-1.8187616
-17.943876	-50.223267
-45.551537	64.895424
-44.552048	64.87462
-48.54048	6.74702
1.3054026	52.986683
1.3054026	52.986683
8.830608	-39.491737
1.305539	52.98479
-60.112415	72.758224
-60.113483	72.7585
-8.67322	17.26918
-60.112415	72.758224
28.296501	37.127827
18.164616	38.65109
-20.407848	-48.969574
10.906403	42.412846
-59.42829	17.638813
-51.18819	21.348944
-35.35609	34.456047
-51.188213	21.349157
4.012208	36.493958
-51.165607	21.288717
-51.188335	21.348597
-35.355484	34.455025
25.262348	38.837784
-11.167132	-58.667397
-46.664333	4.0587716
-50.02966	26.074694
-11.16732	-58.667446
-10.469299	39.78605
-29.768484	54.10373
-10.469333	39.78616
22.403624	31.517832
11.101508	-16.641142
-38.949203	-47.95863
4.0927973	-0.6150138
14.051058	4.466027
4.0926676	-0.6151058
-50.804287	26.96144
-50.804405	26.961256
-8.581593	68.94672
-60.61343	72.682755
-8.581501	68.94685
-7.8267465	50.247692
-39.618633	55.051857
-39.61861	55.051666
-39.618404	55.051456
-7.826951	50.248783
-39.617958	55.050995
-66.7509	7.371989
-48.779346	30.835262
-48.779327	30.83414
-48.746857	30.856464
-66.72435	7.4244757
-0.020509863	52.709496
-66.724174	7.424531
-16.255203	41.902832
-68.62093	50.553543
-49.133015	63.29745
-38.835995	-57.441593
16.92226	2.3223073
5.105117	48.957603
5.104776	48.958096
16.922293	2.322385
-3.328116	-34.783237
-49.175144	27.966719
-38.186153	-34.00704
-5.621798	55.496365
-5.621798	55.496334
-5.621182	55.49622
-14.967235	6.619783
-6.260248	69.63919
-6.260248	69.63919
-41.276268	5.910546
-47.81483	17.467175
22.250849	-60.575165
41.55889	-38.00858
-53.149776	23.882307
-53.149372	23.88256
14.683285	-2.5050018
-19.22919	73.064804
-53.149883	23.882654
14.675321	-2.5015523
27.940931	37.492767
-9.610379	11.687471
3.3511639	27.995375
-49.090206	23.845018
20.232151	-37.960426
23.402761	-45.22117
7.5259542	38.34908
-57.792995	23.396585
-39.00702	-47.993298
-29.480848	55.7949
-4.17769	35.516193
28.048061	-58.506355
-1.6150587	12.799715
3.682537	11.679242
3.6824245	11.679075
-45.50414	65.06912
3.6826508	11.679218
11.392134	43.432564
-29.880497	-79.49232
-29.765299	38.397675
-8.460735	43.36446
-29.765299	38.397675
1.4355247	-76.922874
-39.658543	8.172888
3.2339604	3.361005
9.143979	-25.02645
-45.903282	25.40034
-46.119835	24.34663
18.198664	38.17811
0.8342001	-56.804752
12.186586	32.13465
15.303342	10.276638
-40.60438	-47.562027
-40.604	-47.56135
32.01133	-2.4510486
34.238552	21.191593
34.238262	21.191643
-46.37922	-42.392723
-15.7551365	-66.43153
-64.81783	10.953003
20.36692	-49.71768
-48.896503	-51.01407
-48.896503	-51.01407
-48.855938	-50.96211
-12.790161	30.050507
-5.6282296	-56.541138
-41.432686	57.049606
-41.432487	57.049488
5.25834	-55.309956
31.56677	-63.171
21.576502	-57.244347
-46.17075	-42.084106
-40.034405	-65.28821
3.5152183	0.10985131
-4.9017563	52.821552
-40.034405	-65.28821
-67.64474	13.134095
9.685322	32.375908
9.534945	32.319775
-40.66378	56.95508
-40.66378	56.95508
27.127535	36.965782
-4.767184	83.948425
16.679878	14.738197
-1.7819762	-38.463383
40.195755	-42.29161
40.195755	-42.29161
-41.99832	48.457577
-41.99801	48.458076
17.238344	-47.4003
11.210664	43.661274
-38.34068	-33.957195
45.28125	-2.900611
-70.77643	23.433449
-70.77576	23.43378
24.39508	-55.893314
8.731282	-79.95916
-71.53148	22.826117
15.125824	-46.525696
-54.298378	63.009045
26.221481	72.194214
-48.82702	-52.27653
-68.32263	24.443277
-26.745031	-63.905148
-68.00513	23.522709
33.708836	66.62954
33.682587	73.61662
58.15249	26.331507
33.708836	66.62954
32.971928	67.329636
57.95425	22.37729
26.80019	13.023559
57.347126	21.591017
26.80019	13.023559
31.809986	67.61665
65.123276	0.15601298
29.488317	26.441074
29.50776	26.439754
59.3302	-43.129074
46.530277	-15.537743
63.804153	0.30613503
56.578815	11.315294
67.69583	6.0883827
86.285	4.186453
63.804153	0.30613503
33.593533	67.60073
54.471176	25.884714
45.006927	12.921714
56.348137	-10.081179
27.2113	12.236975
27.2113	12.236975
67.075134	1.1964103
74.993195	29.571207
36.205193	-16.112698
61.367737	-15.459112
86.02079	4.550461
16.287184	-54.719063
80.852875	2.0748692
36.080624	-7.297849
59.790485	29.529583
98.77195	-6.8761353
28.878967	26.029127
53.66149	7.5139256
58.082882	-16.37185
36.37018	-16.027185
58.06763	25.344593
77.17666	20.64548
77.17566	20.645481
62.028957	12.307077
76.43706	24.484983
48.78548	-26.02916
41.379017	0.066836454
41.107998	0.10815957
45.889877	-24.026646
65.395294	-15.594764
65.3954	-15.5946865
47.415253	10.768498
85.096924	4.5323434
58.755444	-41.237637
42.78229	-19.0289
59.37391	-43.244846
59.52825	9.994767
71.05925	-2.4142442
37.165154	-24.010166
71.36452	18.113857
32.453644	-4.0232663
33.69593	-21.8998
71.05942	-2.4144475
36.8796	62.72096
81.57366	1.8136512
78.46069	23.335567
48.75993	3.8891215
75.13658	-0.7183326
48.75989	3.8901644
59.004505	-41.24967
48.61728	-1.6547351
35.928524	-17.35142
62.92534	0.69559646
45.334038	12.914663
45.11045	13.057243
62.92534	0.69559646
47.525024	11.427885
38.422264	57.23748
34.67773	66.52983
40.48891	1.6490959
55.136806	30.673378
39.775623	57.53702
39.76847	57.555233
78.97313	5.8117433
36.12591	-17.19819
44.07825	22.26973
44.07825	22.26973
49.2874	11.556419
57.703167	5.46434
60.759136	-9.946003
41.72661	1.4630916
41.30481	1.3403746
49.2874	11.556419
57.703167	5.46434
76.88015	22.69187
36.08576	-17.34137
56.707283	31.8503
50.456905	-0.5299007
55.848434	31.26125
55.84839	31.260292
25.24762	17.295225
25.256058	17.28724
25.247625	17.295233
25.256058	17.28724
35.595764	65.43618
72.069534	27.955208
25.023857	21.48851
25.022358	21.485516
37.012993	-14.698576
45.09508	14.267115
59.28634	-43.38515
74.219574	-1.6089092
61.997875	27.008476
74.219574	-1.6089092
36.74163	61.485897
59.752216	6.148428
59.749905	6.148601
57.743465	-42.05807
63.970333	31.381817
49.163116	3.605833
41.731655	-23.087936
60.339203	-13.507717
71.88637	13.884259
34.086357	-9.806488
34.02469	-9.732676
36.636044	-5.803196
43.806812	11.8134775
73.55983	1.9806732
73.56039	1.981034
33.535374	-5.7765555
53.02673	-2.566672
37.48187	-24.038744
60.909016	12.019024
60.362175	-9.074656
33.250336	-5.6779265
38.629543	-4.8570776
45.517574	-8.928348
25.224276	17.001724
56.7864	7.490232
59.05854	2.605209
60.96283	3.2437358
35.314693	-5.6161156
43.847633	-0.7218564
76.41919	27.036974
71.95437	12.527689
68.8916	-2.2755556
68.8916	-2.2755556
51.29192	-0.20144624
58.200237	21.889494
48.43453	4.664656
88.54286	-14.739567
47.197628	-0.3377131
38.18054	2.6542802
90.9738	-7.019364
32.25798	67.111855
60.788857	-41.90893
53.50551	-9.391802
66.79961	29.147104
52.523064	-9.4229145
83.291756	-12.04425
50.26764	-22.982332
59.492622	2.9043107
27.246246	21.564991
57.260998	11.62701
51.858307	23.531034
51.858307	23.531034
44.321663	-24.796534
96.60757	-14.637291
83.79797	-12.178587
40.292957	-7.936781
70.85649	19.764935
69.76861	29.989403
70.70424	19.871252
70.78265	12.527698
79.00145	11.697026
37.20677	-14.528669
52.929832	2.323504
35.69118	-6.433957
46.5529	-15.716243
34.19824	-0.10897035
40.31313	-5.193841
74.68608	24.86191
94.421265	-17.887331
87.233055	-6.609015
58.560272	18.347569
47.69899	-16.304571
31.086435	73.89543
35.92944	61.950756
43.46244	-26.609858
48.446518	-23.566708
47.35334	2.0081012
82.90476	-13.20657
87.61898	-10.324801
77.07792	-15.241709
56.012543	-17.59627
59.618694	33.06244
47.728832	2.5523155
52.794487	-7.6913843
85.84414	-13.398393
37.169445	-14.583974
83.74368	-13.169184
56.76556	38.63353
59.086838	2.7862
56.76556	38.63353
63.763645	23.472887
44.751865	-16.90661
47.666367	9.930545
36.30413	-5.775975
27.172375	20.097914
44.297997	15.937848
31.449692	73.2114
50.66091	6.5503635
50.661472	6.550363
71.112625	-3.9408333
43.073174	-17.378666
88.342896	-13.670842
88.3425	-13.6711035
53.896854	3.653038
46.866688	-24.055506
83.47524	-0.33544683
52.454704	-30.701946
83.66333	-7.244092
43.365505	-6.733668
80.3592	3.5540855
77.59264	-20.051338
36.5736	-17.454773
73.74458	-20.677885
60.807014	32.800987
59.89957	-20.571657
89.78999	-7.639282
75.9674	1.5408229
91.08014	-9.718039
75.9674	1.5408229
11.704568	17.673052
94.268936	-13.659601
94.18686	-13.646695
85.36146	-3.84734
85.35895	-3.8474312
38.578846	-24.461979
51.68959	-22.495901
26.899643	19.1906
39.023434	-24.048935
59.250587	-16.082655
37.75447	-24.047096
38.515347	-21.726278
39.730217	-20.118307
43.39521	-6.9682894
39.021797	-24.048603
74.710625	1.0302614
63.974075	-15.897796
63.974075	-15.897796
74.714134	1.0302596
93.976456	-18.964327
55.18413	-4.1098304
81.08604	2.8112547
38.69362	-21.958658
31.289139	-7.1499696
91.31228	-21.67503
91.31228	-21.67503
91.30635	-21.677498
85.32456	-11.453683
39.479652	-20.277782
38.646988	-21.97553
85.32453	-11.453951
76.74316	-21.24646
40.327087	-19.535717
40.34873	-19.386833
90.00924	-12.900961
90.005264	-12.900985
89.93873	-12.9021635
41.450714	-0.8938325
43.076653	-20.152124
43.076656	-20.152037
64.70069	-16.930626
58.2486	9.364906
25.462849	19.998524
37.865044	60.214035
50.74229	-26.854471
88.73708	-13.160954
73.50347	-24.792088
44.136093	-18.924686
44.13721	-18.924696
92.55008	-14.677821
89.88257	-9.746454
38.328148	2.7632987
38.628826	2.8790748
72.05511	1.1305363
35.27072	73.61151
35.27072	73.61151
83.66734	1.0183553
83.66734	1.0183553
41.31509	-1.3204587
88.427246	-15.4971285
43.560802	-11.45297
31.932856	70.57656
30.866049	-3.8176727
30.900875	-3.81851
61.225407	-17.8503
43.331917	-18.366655
61.22535	-17.850733
43.33321	-18.366116
61.226654	-17.85042
73.6915	22.156158
75.58624	-10.633007
30.88977	-3.2984562
43.329166	-26.898336
81.492004	-12.381751
53.79393	8.716052
75.58601	-10.633138
60.36923	-9.080174
57.344612	-19.859827
51.43791	15.176231
60.983223	-17.366695
49.363785	-10.958526
84.06504	3.4658084
30.154282	-4.211551
84.06504	3.4658084
71.934006	-16.48997
70.817566	13.567962
48.4756	16.963097
54.505566	-23.384266
62.754086	-19.657082
47.486538	-12.458389
82.520325	3.4314208
30.417282	-4.0949907
82.520325	3.4314208
62.07269	4.2241454
57.624233	-2.7429574
77.02202	27.502142
94.6875	-13.583997
46.20153	4.4842486
59.34067	-41.73805
36.76515	-5.6524806
36.217773	-5.7762995
41.88163	-4.346211
36.09165	8.694819
70.89963	16.170708
61.073463	8.510332
39.802452	-8.162318
38.033997	-5.3273993
35.653854	66.98885
62.41945	-11.537748
41.26179	-5.185078
62.419247	-11.537948
57.350056	11.773442
70.156685	26.681433
35.040024	71.98432
70.156685	26.681433
34.59965	-1.025503
58.677837	17.199047
35.104336	-24.161163
82.26152	4.102344
74.84266	29.89123
74.84266	29.89123
60.706875	-41.159874
79.3005	19.561928
71.686874	27.678947
47.79715	-4.004779
60.81371	3.0998166
70.78382	14.823789
70.784195	14.823693
34.77556	-0.984482
34.063	70.56223
34.701912	-3.8491518
35.142357	60.92782
40.85878	-20.855164
41.04966	-20.68633
60.305527	-12.951362
58.27939	14.996666
58.279278	14.996606
50.33934	14.873004
58.279278	14.996606
34.612667	65.91088
34.612667	65.91088
35.01807	-0.9971502
45.73263	2.804675
75.95652	0.52361035
75.95652	0.52361035
47.917023	4.6855383
45.52245	-0.012721408
68.67949	34.21749
34.661617	-4.2915974
34.814392	-4.563839
38.45501	60.833324
73.813354	-5.4853983
56.32199	30.53878
63.914825	7.07465
54.79786	28.300737
63.914608	7.074632
60.075954	35.697983
61.263573	-12.813949
61.263588	-12.813856
36.936176	0.50017345
36.72303	0.38619044
36.0671	59.080067
50.81713	0.8185977
48.603195	-17.354755
52.066315	24.966179
74.17983	17.03996
79.81048	11.976924
79.71437	21.462114
57.741962	-14.01686
57.741962	-14.01686
33.282127	72.022385
55.738728	9.640644
35.815704	62.543877
62.092224	11.199661
62.092224	11.199661
85.04802	-0.18509427
61.236607	9.258059
61.236702	9.25801
69.08124	2.7791388
51.064007	18.195509
65.373566	25.768566
35.23326	70.43408
47.053875	-0.05281931
64.313835	3.153865
64.31339	3.1535032
64.313644	3.1535752
64.230545	2.9683168
77.445465	-12.163797
77.44562	-12.163844
35.683388	-23.694616
54.60165	26.43687
75.41843	-6.2265024
54.579266	26.497051
54.60165	26.43687
54.368427	26.137045
61.11024	31.423502
55.782036	29.129879
71.12136	5.2657676
55.78211	29.129677
71.96474	12.575485
26.47666	20.234375
49.67388	-11.357688
56.53943	29.790833
56.53943	29.790833
69.28428	-19.29858
38.728703	2.713769
46.486164	0.901139
54.274693	1.3512491
76.900154	-12.313904
69.30902	-11.566886
69.30919	-11.566821
69.45269	34.21314
66.22802	35.27936
66.22802	35.27936
69.45266	34.212925
85.60205	5.408911
76.25187	-22.564209
63.0461	23.42664
78.45831	6.181255
72.91091	30.468456
37.507465	-0.63897705
73.75221	16.42179
91.901566	-6.654092
45.35131	-12.243578
45.351383	-12.243469
34.252384	-2.393874
98.23684	-1.4660833
69.585396	2.7273839
98.23684	-1.4660833
45.348	-12.74168
60.983612	13.805426
60.983505	13.805519
45.983673	-12.225782
45.982502	-12.226164
41.56962	-20.752943
50.258835	-12.32059
48.387318	-17.788542
70.57015	13.556489
68.390274	6.745461
79.76425	22.28972
32.335865	73.04787
39.089012	61.133316
55.92275	20.8068
34.844498	68.531654
50.763634	-9.261819
50.76373	-9.2619095
59.769936	-41.490025
64.07088	24.287615
33.969257	0.49094313
48.418488	-18.572638
27.14542	21.83829
27.14542	21.83829
100.90218	-8.069036
100.90218	-8.069036
51.27993	19.424873
86.602264	-13.27839
84.12003	-6.1468883
84.1136	-6.1468906
24.971537	-15.227203
79.17455	19.882034
36.386597	59.6633
45.324863	-17.045252
-38.40099	-58.125633
33.549057	1.3990384
46.298195	-11.017874
66.96436	-2.6584752
66.96436	-2.6584752
64.173836	-14.946542
70.41012	2.7976794
70.41117	2.797382
60.130077	-41.105534
50.94286	0.90944594
28.046036	72.08783
92.60519	-5.9911804
57.678616	22.066055
44.84812	1.7941825
76.18117	20.63804
44.847923	1.7941916
39.48551	59.428635
39.488	59.429214
28.056637	21.718668
51.358963	-19.45966
52.61538	12.781512
42.46507	-3.1472566
59.818676	29.72858
72.06574	1.939989
50.344887	-6.7890096
60.96574	36.105038
50.345043	-6.7892475
46.552296	-7.6851244
46.28188	-18.208012
46.67276	2.7561014
63.533257	3.6254013
58.326622	21.644598
63.53327	3.6253877
50.738644	15.342242
38.391605	59.423534
37.480965	59.29165
61.395966	23.711233
61.57	32.107
46.514	-7.7172356
59.08267	-41.702023
46.368473	-18.538961
31.03611	71.67553
46.738663	-7.671465
60.669373	8.001236
56.505898	-20.188093
79.090454	22.12792
26.465475	14.243129
26.465475	14.243129
37.871822	59.265617
32.680714	75.45264
32.680714	75.45264
49.56971	-27.115942
40.352962	-0.9502973
38.59389	-2.2088687
40.539734	-5.943354
40.53923	-5.9433475
51.038647	18.148748
38.593655	-2.209099
57.44257	3.322331
45.805485	0.122378916
77.09349	-24.203339
62.184887	12.154656
33.714554	4.1505833
58.21766	2.6542144
39.47167	58.72212
29.724115	67.77313
29.724138	67.77402
29.72408	67.77354
82.557076	-14.64217
72.13908	33.424564
74.62259	28.17615
74.62259	28.17615
33.765133	71.63371
44.9058	-9.349236
58.1439	28.018717
58.1441	28.018682
69.98867	28.862967
75.642815	-2.0357504
75.89135	-1.9913015
28.584118	26.417421
66.35708	-3.3115747
56.06649	8.103392
59.542927	18.32004
59.56749	20.212465
59.481213	-42.370747
59.481213	-42.370747
33.707146	4.008787
43.259407	0.95736355
75.09785	3.0367057
75.10787	13.78483
37.40217	-1.5102547
37.404415	-1.5097096
47.091923	9.665671
33.72219	3.9779067
71.25007	18.487368
71.25007	18.487368
29.737806	11.324162
56.80889	32.986774
75.53802	1.1335602
77.0683	24.951986
51.553627	-4.601274
31.533056	3.2405863
80.64653	21.03845
42.068356	0.28661638
32.643513	-3.2906573
32.64341	-3.2906935
48.09236	1.2217362
96.76689	-4.9124227
34.71453	60.824993
96.76619	-4.912218
72.75697	33.9863
33.02405	-3.1944196
72.75697	33.9863
51.089428	-9.282719
75.94515	-6.383445
31.851095	72.86005
48.102505	-31.05309
53.33247	-9.561815
42.910465	-38.11204
36.409576	7.4774985
37.216637	56.655155
65.003006	31.525108
73.04886	4.373098
65.00416	31.52713
32.54003	71.006065
62.101723	35.8302
43.45453	-13.753315
43.454533	-13.753265
76.794624	-24.309029
51.88846	18.312103
51.88846	18.312103
73.3815	10.980245
74.400246	17.344337
58.772533	21.18413
26.678646	42.86292
26.681644	42.862793
78.99197	-19.585096
78.9907	-19.584982
91.59741	-3.8222246
72.59986	4.658192
72.461876	4.031672
73.564804	25.166489
76.03907	26.80886
76.03831	26.808844
76.131676	24.88777
34.21935	-5.307642
34.21935	-5.307642
74.3899	26.924673
35.44663	6.724531
53.465267	7.4145203
79.22599	-24.82415
63.543472	24.95066
52.30662	-13.674356
83.50193	-8.4734
66.412865	16.847319
52.306915	-13.674406
48.556328	-10.957047
61.807793	16.496452
44.7189	-13.467891
65.49005	16.077852
48.227795	-13.939926
65.48497	31.347828
65.85197	12.7688
56.724777	-20.011377
34.312412	68.97297
34.08662	69.22835
33.997604	69.226295
71.968216	26.206688
27.608942	38.81286
33.07535	-4.163524
33.075558	-4.1638365
33.075546	-4.1636324
69.4666	10.982075
69.46623	10.982235
69.46623	10.982235
69.46664	10.982029
52.211987	15.584784
32.243515	-5.327537
62.17711	17.429981
62.17711	17.429981
65.96305	13.318841
43.456997	-13.137176
26.955914	22.108253
53.031887	18.992758
52.892437	16.562859
-13.896823	71.9817
17.158184	-53.72374
-20.803219	24.912502
-53.212296	19.659033
-53.211876	19.659067
-20.803738	24.912638
7.5222044	32.147617
-13.896864	71.98193
17.158184	-53.72374
-4.900887	-64.989075
51.337635	33.832733
13.570512	-53.398857
11.355191	-57.316692
-61.13807	22.947218
-15.323392	-66.79091
-18.94458	29.746727
11.946072	-57.730907
-16.435759	31.652596
31.715267	-67.15541
-21.01914	-41.416714
-13.441289	-70.309525
31.249512	36.68699
31.075552	36.700077
-12.275036	35.406773
-27.870565	-61.856255
-27.937798	-61.86126
-12.275403	35.407055
-30.071184	-61.536037
-17.505709	-72.565414
-6.3206935	-59.77376
-15.508487	62.23831
-29.360643	60.00616
22.589481	1.9549764
-15.911681	-71.923225
23.947983	32.206257
-29.360643	60.00616
22.589518	1.9550545
-19.822273	-58.076054
-67.4936	12.9675045
26.84146	-66.049385
-29.45612	-67.1639
-60.45255	69.43836
-60.10285	1.7745291
-71.13866	49.81467
-44.615852	55.831192
-71.13866	49.81467
-70.97448	49.358284
-44.694267	57.987106
-29.735754	42.74583
-29.735754	42.74583
-21.47834	51.773235
-58.443325	69.833046
-58.443325	69.833046
-69.070984	9.119848
-7.791356	-24.701273
11.027831	-72.093994
7.8000326	1.8432372
-32.591106	-62.51509
-40.794792	-65.76813
-43.33798	-36.03154
-11.833825	-75.96875
-22.426134	-73.86329
-8.275271	-0.52354246
9.396795	-68.72155
-14.6859865	-71.00166
-37.610535	-61.075577
7.372857	-4.970023
-33.371895	49.470688
7.372907	-4.9700527
1.1665704	5.6042094
-22.921963	72.38738
-22.921963	72.38738
-22.922146	72.387184
-62.70426	9.677376
-11.283418	-59.930645
6.5599356	-68.779655
-32.668243	15.188705
-48.677532	-1.144685
-48.203243	-0.31085083
-56.896244	54.464813
-58.764454	9.602241
-54.876484	23.282408
-18.891006	24.03001
30.50382	36.86532
-13.407118	49.638344
-4.447977	-55.675255
-33.041004	-0.9687943
15.04101	39.180515
-19.007109	-71.66582
-32.3983	-37.294548
-48.54226	49.139885
-32.3983	-37.294548
-59.3073	13.788429
-59.50119	14.804386
-24.766157	72.09521
-24.765963	72.09546
-24.765192	72.09531
-24.76524	72.09517
-51.25119	62.407173
-5.491304	49.559032
-40.253395	-39.72807
1.399512	-41.165276
-11.403867	-61.199917
-8.605506	-46.725273
-33.43212	-0.28325424
-56.93605	54.43538
-4.909849	-59.564533
-14.151252	36.68477
12.353826	33.33822
-14.151251	36.68459
-57.923744	8.758222
-58.131252	9.041142
-31.629463	69.14796
-38.15651	-4.47719
-40.093338	-51.18084
-33.458565	49.496925
4.449184	-64.195145
29.461012	74.03814
25.813652	-67.73282
29.461012	74.03814
-41.928116	-51.947315
-44.58517	33.0197
-44.58605	33.01952
-44.574383	32.92455
-24.809538	-11.560324
-37.538025	-19.681843
-45.176613	26.213842
41.83208	-42.25732
-19.564083	-6.419855
15.046087	-20.681166
-19.563702	-6.4197364
-26.106508	16.467264
-60.46087	63.833996
-43.945385	24.70337
-32.192066	69.01445
16.63476	-66.660324
16.63587	-66.65861
16.596743	-66.373535
-36.14371	63.421467
9.13757	-56.855167
-18.619139	29.132988
-42.950546	-35.148277
-33.590843	-1.4243513
-32.12573	53.418854
-15.602053	76.274315
5.3560753	-37.899696
-48.491028	3.340286
-22.71294	71.50393
-22.71352	71.504105
-4.497374	-55.705936
8.93064	-57.791103
-46.034515	-6.823237
-31.46635	67.80819
-34.632107	-1.5329041
-22.71352	71.504105
-33.249187	-64.06427
-42.938984	-51.398376
-42.939056	-51.398758
-35.698734	-29.33055
-3.136952	-36.38149
3.3584423	-42.38621
-37.455883	66.190544
